Year,occupation,occupation_code,industry,naics_code,age_group,days_away,cases,total_cases,median_days
2019,"Education administrators, kindergarten through secondary",11-9032,,,,6 to 10 days,30.0,280,3
2019,"Education administrators, postsecondary",11-9033,,,,6 to 10 days,100.0,400,8
2019,"Education administrators, all other",11-9039,,,,6 to 10 days,,20,3
2019,Food service managers,11-9050,,,,6 to 10 days,510.0,4290,6
2019,Food service managers,11-9051,,,,6 to 10 days,510.0,4290,6
2019,Entertainment and recreation managers,11-9070,,,,6 to 10 days,,100,3
2019,"Entertainment and recreation managers, except gambling",11-9072,,,,6 to 10 days,,100,3
2019,Lodging managers,11-9080,,,,6 to 10 days,50.0,150,7
2019,Lodging managers,11-9081,,,,6 to 10 days,50.0,150,7
2019,Medical and health services managers,11-9110,,,,6 to 10 days,430.0,3630,6
2019,Medical and health services managers,11-9111,,,,6 to 10 days,430.0,3630,6
2019,"Property, real estate, and community association managers",11-9140,,,,6 to 10 days,100.0,1070,6
2019,"Property, real estate, and community association managers",11-9141,,,,6 to 10 days,100.0,1070,6
2019,Social and community service managers,11-9150,,,,6 to 10 days,80.0,810,4
2019,Social and community service managers,11-9151,,,,6 to 10 days,80.0,810,4
2019,Emergency management directors,11-9160,,,,6 to 10 days,,30,5
2019,Emergency management directors,11-9161,,,,6 to 10 days,,30,5
2019,Personal service managers,11-9170,,,,6 to 10 days,,340,72
2019,"Personal service managers, all other",11-9179,,,,6 to 10 days,,20,2
2019,Miscellaneous managers,11-9190,,,,6 to 10 days,70.0,1510,5
2019,"Personal service managers, all other; entertainment and recreation managers, except gambling; and managers, all other",11-9198,,,,6 to 10 days,80.0,1620,5
2019,"Managers, all other",11-9199,,,,6 to 10 days,70.0,1510,5
2019,Business and financial operations occupations,13-0000,,,,6 to 10 days,490.0,5640,7
2019,Business operations specialists,13-1000,,,,6 to 10 days,360.0,4580,7
2019,Buyers and purchasing agents,13-1020,,,,6 to 10 days,20.0,180,10
2019,"Wholesale and retail buyers, except farm products",13-1022,,,,6 to 10 days,,80,17
2019,"Purchasing agents, except wholesale, retail, and farm products",13-1023,,,,6 to 10 days,20.0,110,8
2019,"Claims adjusters, appraisers, examiners, and investigators",13-1030,,,,6 to 10 days,50.0,410,16
2019,"Claims adjusters, examiners, and investigators",13-1031,,,,6 to 10 days,20.0,280,21
2019,"Insurance appraisers, auto damage",13-1032,,,,6 to 10 days,30.0,130,12
2019,Compliance officers,13-1040,,,,6 to 10 days,,210,14
2019,Compliance officers,13-1041,,,,6 to 10 days,,210,14
2019,Cost estimators,13-1050,,,,6 to 10 days,,120,4
2019,Cost estimators,13-1051,,,,6 to 10 days,,120,4
2019,Human resources workers,13-1070,,,,6 to 10 days,30.0,730,5
2019,Human resources specialists,13-1071,,,,6 to 10 days,30.0,600,3
2019,Labor relations specialists,13-1075,,,,6 to 10 days,,60,11
2019,Logisticians and project management specialists,13-1080,,,,6 to 10 days,40.0,710,16
2019,Logisticians,13-1081,,,,6 to 10 days,30.0,520,17
2019,Project management specialists,13-1082,,,,6 to 10 days,,190,12
2019,Management analysts,13-1110,,,,6 to 10 days,20.0,560,3
2019,Management analysts,13-1111,,,,6 to 10 days,20.0,560,3
2019,"Meeting, convention, and event planners",13-1120,,,,6 to 10 days,40.0,460,20
2019,"Meeting, convention, and event planners",13-1121,,,,6 to 10 days,40.0,460,20
2019,"Compensation, benefits, and job analysis specialists",13-1140,,,,6 to 10 days,,70,3
2019,"Compensation, benefits, and job analysis specialists",13-1141,,,,6 to 10 days,,70,3
2019,Training and development specialists,13-1150,,,,6 to 10 days,50.0,390,3
2019,Training and development specialists,13-1151,,,,6 to 10 days,50.0,390,3
2019,Market research analysts and marketing specialists,13-1160,,,,6 to 10 days,20.0,410,28
2019,Market research analysts and marketing specialists,13-1161,,,,6 to 10 days,20.0,410,28
2019,Miscellaneous business operations specialists,13-1190,,,,6 to 10 days,50.0,330,5
2019,"Project management specialists and business operations specialists, all other",13-1198,,,,6 to 10 days,60.0,520,8
2019,"Business operations specialists, all other",13-1199,,,,6 to 10 days,50.0,330,5
2019,Financial specialists,13-2000,,,,6 to 10 days,140.0,1060,5
2019,Accountants and auditors,13-2010,,,,6 to 10 days,90.0,480,6
2019,Accountants and auditors,13-2011,,,,6 to 10 days,90.0,480,6
2019,Credit analysts,13-2040,,,,6 to 10 days,,50,12
2019,Credit analysts,13-2041,,,,6 to 10 days,,50,12
2019,Financial analysts and advisors,13-2050,,,,6 to 10 days,,200,2
2019,Financial and investment analysts,13-2051,,,,6 to 10 days,,60,4
2019,Personal financial advisors,13-2052,,,,6 to 10 days,,60,4
2019,Insurance underwriters,13-2053,,,,6 to 10 days,,80,1
2019,Financial examiners,13-2060,,,,6 to 10 days,,20,139
2019,Financial examiners,13-2061,,,,6 to 10 days,,20,139
2019,Credit counselors and loan officers,13-2070,,,,6 to 10 days,30.0,150,2
2019,Credit counselors,13-2071,,,,6 to 10 days,20.0,40,6
2019,Loan officers,13-2072,,,,6 to 10 days,,110,1
2019,"Tax examiners, collectors and preparers, and revenue agents",13-2080,,,,6 to 10 days,,30,112
2019,Tax preparers,13-2082,,,,6 to 10 days,,30,112
2019,Miscellaneous financial specialists,13-2090,,,,6 to 10 days,,120,8
2019,"Financial and investment analysts, financial risk specialists, and financial specialists, all other",13-2098,,,,6 to 10 days,20.0,180,6
2019,"Financial specialists, all other",13-2099,,,,6 to 10 days,,120,8
2019,"Computer, engineering, and science occupations",,,,,6 to 10 days,630.0,6440,5
2019,Computer and mathematical occupations,15-0000,,,,6 to 10 days,230.0,1940,5
2019,Computer occupations,15-1200,,,,6 to 10 days,210.0,1750,5
2019,Computer and information analysts,15-1210,,,,6 to 10 days,20.0,240,10
2019,Computer systems analysts,15-1211,,,,6 to 10 days,,150,7
2019,Information security analysts,15-1212,,,,6 to 10 days,,80,10
2019,Computer support specialists,15-1230,,,,6 to 10 days,130.0,1010,6
2019,Computer network support specialists,15-1231,,,,6 to 10 days,100.0,770,10
2019,Computer user support specialists,15-1232,,,,6 to 10 days,40.0,240,2
2019,Database and network administrators and architects,15-1240,,,,6 to 10 days,20.0,180,6
2019,Computer network architects,15-1241,,,,6 to 10 days,,50,15
2019,Network and computer systems administrators,15-1244,,,,6 to 10 days,,120,5
2019,"Software and web developers, programmers, and testers",15-1250,,,,6 to 10 days,40.0,320,5
2019,Software developers,15-1252,,,,6 to 10 days,40.0,170,6
2019,Software quality assurance analysts and testers,15-1253,,,,6 to 10 days,,130,5
2019,Software developers and software quality assurance analysts and testers,15-1256,,,,6 to 10 days,40.0,300,5
2019,Mathematical science occupations,15-2000,,,,6 to 10 days,20.0,190,4
2019,Operations research analysts,15-2030,,,,6 to 10 days,,130,4
2019,Operations research analysts,15-2031,,,,6 to 10 days,,130,4
2019,Statisticians,15-2040,,,,6 to 10 days,,40,3
2019,Statisticians,15-2041,,,,6 to 10 days,,40,3
2019,Architecture and engineering occupations,17-0000,,,,6 to 10 days,240.0,3150,9
2019,"Architects, surveyors, and cartographers",17-1000,,,,6 to 10 days,50.0,140,14
2019,"Architects, except naval",17-1010,,,,6 to 10 days,,60,9
2019,Landscape architects,17-1012,,,,6 to 10 days,,60,9
2019,"Surveyors, cartographers, and photogrammetrists",17-1020,,,,6 to 10 days,20.0,80,14
2019,Surveyors,17-1022,,,,6 to 10 days,20.0,80,14
2019,Engineers,17-2000,,,,6 to 10 days,100.0,1260,3
2019,Aerospace engineers,17-2010,,,,6 to 10 days,,20,12
2019,Aerospace engineers,17-2011,,,,6 to 10 days,,20,12
2019,Bioengineers and biomedical engineers,17-2030,,,,6 to 10 days,50.0,80,9
2019,Bioengineers and biomedical engineers,17-2031,,,,6 to 10 days,50.0,80,9
2019,Civil engineers,17-2050,,,,6 to 10 days,,40,3
2019,Civil engineers,17-2051,,,,6 to 10 days,,40,3
2019,Computer hardware engineers,17-2060,,,,6 to 10 days,,20,14
2019,Computer hardware engineers,17-2061,,,,6 to 10 days,,20,14
2019,Electrical and electronics engineers,17-2070,,,,6 to 10 days,,70,13
2019,Electrical engineers,17-2071,,,,6 to 10 days,,60,7
2019,"Industrial engineers, including health and safety",17-2110,,,,6 to 10 days,,240,7
2019,Industrial engineers,17-2112,,,,6 to 10 days,,240,6
2019,Mechanical engineers,17-2140,,,,6 to 10 days,,170,3
2019,Mechanical engineers,17-2141,,,,6 to 10 days,,170,3
2019,"Mining and geological engineers, including mining safety engineers",17-2150,,,,6 to 10 days,,40,54
2019,"Mining and geological engineers, including mining safety engineers",17-2151,,,,6 to 10 days,,40,54
2019,Miscellaneous engineers,17-2190,,,,6 to 10 days,20.0,570,1
2019,"Engineers, all other",17-2199,,,,6 to 10 days,20.0,570,1
2019,"Drafters, engineering technicians, and mapping technicians",17-3000,,,,6 to 10 days,80.0,1750,19
2019,Drafters,17-3010,,,,6 to 10 days,,50,3
2019,"Drafters, all other",17-3019,,,,6 to 10 days,,50,3
2019,"Engineering technologists and technicians, except drafters",17-3020,,,,6 to 10 days,80.0,1230,10
2019,Aerospace engineering and operations technologists and technicians,17-3021,,,,6 to 10 days,,20,10
2019,Electrical and electronic engineering technologists and technicians,17-3023,,,,6 to 10 days,20.0,460,5
2019,Environmental engineering technologists and technicians,17-3025,,,,6 to 10 days,,140,1
2019,Industrial engineering technologists and technicians,17-3026,,,,6 to 10 days,20.0,110,10
2019,Mechanical engineering technologists and technicians,17-3027,,,,6 to 10 days,,150,84
2019,"Engineering technologists and technicians, except drafters, all other",17-3029,,,,6 to 10 days,30.0,340,18
2019,Surveying and mapping technicians,17-3030,,,,6 to 10 days,,460,43
2019,Surveying and mapping technicians,17-3031,,,,6 to 10 days,,460,43
2019,"Calibration technologists and technicians and engineering technologists and technicians, except drafters, all other",17-3098,,,,6 to 10 days,30.0,340,18
2019,"Life, physical, and social science occupations",19-0000,,,,6 to 10 days,150.0,1350,4
2019,Life scientists,19-1000,,,,6 to 10 days,50.0,290,4
2019,Agricultural and food scientists,19-1010,,,,6 to 10 days,,50,2
2019,Animal scientists,19-1011,,,,6 to 10 days,,20,1
2019,Soil and plant scientists,19-1013,,,,6 to 10 days,,30,2
2019,Biological scientists,19-1020,,,,6 to 10 days,,40,2
2019,Conservation scientists and foresters,19-1030,,,,6 to 10 days,,30,8
2019,Foresters,19-1032,,,,6 to 10 days,,30,8
2019,Medical scientists,19-1040,,,,6 to 10 days,,160,4
2019,"Medical scientists, except epidemiologists",19-1042,,,,6 to 10 days,,160,4
2019,Physical scientists,19-2000,,,,6 to 10 days,30.0,90,6
2019,Chemists and materials scientists,19-2030,,,,6 to 10 days,20.0,50,4
2019,Chemists,19-2031,,,,6 to 10 days,20.0,50,4
2019,Miscellaneous physical scientists,19-2090,,,,6 to 10 days,,30,6
2019,"Physical scientists, all other",19-2099,,,,6 to 10 days,,30,6
2019,Social scientists and related workers,19-3000,,,,6 to 10 days,,140,3
2019,Psychologists,19-3030,,,,6 to 10 days,,120,4
2019,"Clinical, counseling, and school psychologists",19-3031,,,,6 to 10 days,,70,1
2019,School psychologists,19-3034,,,,6 to 10 days,,60,1
2019,"Psychologists, all other",19-3039,,,,6 to 10 days,,60,5
2019,"Life, physical, and social science technicians",19-4000,,,,6 to 10 days,60.0,650,5
2019,Agricultural and food science technicians,19-4010,,,,6 to 10 days,,200,5
2019,Agricultural technicians,19-4012,,,,6 to 10 days,,120,2
2019,Food science technicians,19-4013,,,,6 to 10 days,,80,9
2019,Biological technicians,19-4020,,,,6 to 10 days,,20,4
2019,Biological technicians,19-4021,,,,6 to 10 days,,20,4
2019,Chemical technicians,19-4030,,,,6 to 10 days,20.0,160,13
2019,Chemical technicians,19-4031,,,,6 to 10 days,20.0,160,13
2019,Environmental science and geoscience technicians,19-4040,,,,6 to 10 days,,30,18
2019,"Environmental science and protection technicians, including health",19-4042,,,,6 to 10 days,,30,18
2019,Social science research assistants,19-4060,,,,6 to 10 days,,50,3
2019,Social science research assistants,19-4061,,,,6 to 10 days,,50,3
2019,"Miscellaneous life, physical, and social science technicians",19-4090,,,,6 to 10 days,,170,5
2019,"Life, physical, and social science technicians, all other",19-4099,,,,6 to 10 days,,150,5
2019,Occupational health and safety specialists and technicians,19-5000,,,,6 to 10 days,,180,2
2019,Occupational health and safety specialists and technicians,19-5010,,,,6 to 10 days,,180,2
2019,Occupational health and safety specialists,19-5011,,,,6 to 10 days,,180,2
2019,"Education, legal, community service, arts, and media occupations",,,,,6 to 10 days,2490.0,23030,5
2019,Community and social service occupations,21-0000,,,,6 to 10 days,760.0,6000,5
2019,"Counselors, social workers, and other community and social service specialists",21-1000,,,,6 to 10 days,750.0,5890,5
2019,Counselors,21-1010,,,,6 to 10 days,220.0,1780,6
2019,Substance abuse and behavioral disorder counselors,21-1011,,,,6 to 10 days,,330,30
2019,"Educational, guidance, and career counselors and advisors",21-1012,,,,6 to 10 days,60.0,190,4
2019,Mental health counselors,21-1014,,,,6 to 10 days,70.0,490,9
2019,Rehabilitation counselors,21-1015,,,,6 to 10 days,,190,4
2019,"Substance abuse, behavioral disorder, and mental health counselors",21-1018,,,,6 to 10 days,90.0,820,21
2019,"Counselors, all other",21-1019,,,,6 to 10 days,60.0,560,3
2019,Social workers,21-1020,,,,6 to 10 days,320.0,2340,6
2019,"Child, family, and school social workers",21-1021,,,,6 to 10 days,80.0,740,7
2019,Healthcare social workers,21-1022,,,,6 to 10 days,,120,4
2019,Mental health and substance abuse social workers,21-1023,,,,6 to 10 days,,100,3
2019,"Social workers, all other",21-1029,,,,6 to 10 days,220.0,1380,6
2019,Miscellaneous community and social service specialists,21-1090,,,,6 to 10 days,210.0,1770,5
2019,Health education specialists,21-1091,,,,6 to 10 days,,70,4
2019,Social and human service assistants,21-1093,,,,6 to 10 days,140.0,940,5
2019,Community health workers,21-1094,,,,6 to 10 days,,60,2
2019,"Community and social service specialists, all other",21-1099,,,,6 to 10 days,60.0,710,5
2019,Religious workers,21-2000,,,,6 to 10 days,20.0,110,8
2019,Clergy,21-2010,,,,6 to 10 days,20.0,80,6
2019,Clergy,21-2011,,,,6 to 10 days,20.0,80,6
2019,"Directors, religious activities and education",21-2020,,,,6 to 10 days,,40,120
2019,"Directors, religious activities and education",21-2021,,,,6 to 10 days,,40,120
2019,Legal occupations,23-0000,,,,6 to 10 days,40.0,360,5
2019,"Lawyers, judges, and related workers",23-1000,,,,6 to 10 days,,80,8
2019,Lawyers and judicial law clerks,23-1010,,,,6 to 10 days,,80,8
2019,Lawyers,23-1011,,,,6 to 10 days,,80,8
2019,Legal support workers,23-2000,,,,6 to 10 days,30.0,280,5
2019,Paralegals and legal assistants,23-2010,,,,6 to 10 days,30.0,250,5
2019,Paralegals and legal assistants,23-2011,,,,6 to 10 days,30.0,250,5
2019,Miscellaneous legal support workers,23-2090,,,,6 to 10 days,,30,22
2019,"Legal support workers, all other",23-2099,,,,6 to 10 days,,20,2
2019,Educational instruction and library occupations,25-0000,,,,6 to 10 days,920.0,10910,4
2019,Postsecondary teachers,25-1000,,,,6 to 10 days,20.0,540,56
2019,"Health teachers, postsecondary",25-1070,,,,6 to 10 days,,30,4
2019,Miscellaneous postsecondary teachers,25-1190,,,,6 to 10 days,,500,56
2019,"Career/technical education teachers, postsecondary",25-1194,,,,6 to 10 days,,60,5
2019,"Postsecondary teachers, all other",25-1199,,,,6 to 10 days,,440,56
2019,"Preschool, elementary, middle, secondary, and special education teachers",25-2000,,,,6 to 10 days,410.0,4820,3
2019,Preschool and kindergarten teachers,25-2010,,,,6 to 10 days,250.0,2390,4
2019,"Preschool teachers, except special education",25-2011,,,,6 to 10 days,250.0,2300,7
2019,Elementary and middle school teachers,25-2020,,,,6 to 10 days,90.0,1550,2
2019,"Elementary school teachers, except special education",25-2021,,,,6 to 10 days,90.0,1500,2
2019,"Middle school teachers, except special and career/technical education",25-2022,,,,6 to 10 days,,50,4
2019,Secondary school teachers,25-2030,,,,6 to 10 days,,130,2
2019,"Secondary school teachers, except special and career/technical education",25-2031,,,,6 to 10 days,,110,1
2019,"Career/technical education teachers, secondary school",25-2032,,,,6 to 10 days,,20,14
2019,Special education teachers,25-2050,,,,6 to 10 days,70.0,750,1
2019,"Special education teachers, elementary school",25-2056,,,,6 to 10 days,,40,15
2019,"Special education teachers, all other",25-2059,,,,6 to 10 days,70.0,690,1
2019,Other teachers and instructors,25-3000,,,,6 to 10 days,150.0,1720,5
2019,Self-enrichment teachers,25-3020,,,,6 to 10 days,60.0,300,7
2019,Self-enrichment teachers,25-3021,,,,6 to 10 days,60.0,300,7
2019,"Substitute teachers, short-term",25-3030,,,,6 to 10 days,,70,10
2019,"Substitute teachers, short-term",25-3031,,,,6 to 10 days,,70,10
2019,Tutors,25-3040,,,,6 to 10 days,,50,1
2019,Tutors,25-3041,,,,6 to 10 days,,50,1
2019,Miscellaneous teachers and instructors,25-3090,,,,6 to 10 days,90.0,1300,5
2019,"Tutors and teachers and instructors, all other",25-3097,,,,6 to 10 days,90.0,1350,5
2019,"Teachers and instructors, all other",25-3099,,,,6 to 10 days,90.0,1300,5
2019,"Librarians, curators, and archivists",25-4000,,,,6 to 10 days,20.0,170,2
2019,"Archivists, curators, and museum technicians",25-4010,,,,6 to 10 days,,110,2
2019,Archivists,25-4011,,,,6 to 10 days,,70,2
2019,Curators,25-4012,,,,6 to 10 days,,20,7
2019,Museum technicians and conservators,25-4013,,,,6 to 10 days,,20,6
2019,Librarians and media collections specialists,25-4020,,,,6 to 10 days,,50,2
2019,Librarians and media collections specialists,25-4022,,,,6 to 10 days,,50,2
2019,Other educational instruction and library occupations,25-9000,,,,6 to 10 days,330.0,3670,3
2019,Instructional coordinators,25-9030,,,,6 to 10 days,,60,5
2019,Instructional coordinators,25-9031,,,,6 to 10 days,,60,5
2019,Teaching assistants,25-9040,,,,6 to 10 days,310.0,3530,3
2019,"Teaching assistants, preschool, elementary, middle, and secondary school, except special education",25-9042,,,,6 to 10 days,90.0,1100,3
2019,"Teaching assistants, special education",25-9043,,,,6 to 10 days,60.0,410,4
2019,"Teaching assistants, except postsecondary",25-9045,,,,6 to 10 days,310.0,3520,3
2019,"Teaching assistants, all other",25-9049,,,,6 to 10 days,160.0,2010,2
2019,Miscellaneous educational instruction and library workers,25-9090,,,,6 to 10 days,,90,9
2019,"Educational instruction and library workers, all other",25-9099,,,,6 to 10 days,,90,9
2019,"Arts, design, entertainment, sports, and media occupations",27-0000,,,,6 to 10 days,770.0,5750,7
2019,Art and design workers,27-1000,,,,6 to 10 days,240.0,1580,4
2019,Artists and related workers,27-1010,,,,6 to 10 days,,340,1
2019,Art directors,27-1011,,,,6 to 10 days,,320,1
2019,Designers,27-1020,,,,6 to 10 days,240.0,1240,10
2019,Commercial and industrial designers,27-1021,,,,6 to 10 days,,20,3
2019,Floral designers,27-1023,,,,6 to 10 days,160.0,290,10
2019,Graphic designers,27-1024,,,,6 to 10 days,,40,2
2019,Interior designers,27-1025,,,,6 to 10 days,,70,4
2019,Merchandise displayers and window trimmers,27-1026,,,,6 to 10 days,50.0,560,22
2019,Set and exhibit designers,27-1027,,,,6 to 10 days,,40,55
2019,"Designers, all other",27-1029,,,,6 to 10 days,30.0,210,2
2019,"Entertainers and performers, sports and related workers",27-2000,,,,6 to 10 days,470.0,3260,8
2019,"Actors, producers, and directors",27-2010,,,,6 to 10 days,30.0,150,4
2019,Actors,27-2011,,,,6 to 10 days,20.0,100,4
2019,Producers and directors,27-2012,,,,6 to 10 days,,50,3
2019,"Athletes, coaches, umpires, and related workers",27-2020,,,,6 to 10 days,300.0,2130,7
2019,Athletes and sports competitors,27-2021,,,,6 to 10 days,180.0,1510,7
2019,Coaches and scouts,27-2022,,,,6 to 10 days,120.0,600,8
2019,"Umpires, referees, and other sports officials",27-2023,,,,6 to 10 days,,20,43
2019,Dancers and choreographers,27-2030,,,,6 to 10 days,30.0,300,8
2019,Dancers,27-2031,,,,6 to 10 days,30.0,300,8
2019,"Musicians, singers, and related workers",27-2040,,,,6 to 10 days,30.0,50,8
2019,Musicians and singers,27-2042,,,,6 to 10 days,,40,8
2019,"Miscellaneous entertainers and performers, sports and related workers",27-2090,,,,6 to 10 days,90.0,640,30
2019,"Entertainers and performers, sports and related workers, all other",27-2099,,,,6 to 10 days,90.0,640,30
2019,Media and communication workers,27-3000,,,,6 to 10 days,40.0,420,3
2019,"News analysts, reporters and journalists",27-3020,,,,6 to 10 days,,90,3
2019,"News analysts, reporters, and journalists",27-3023,,,,6 to 10 days,,90,3
2019,Public relations specialists,27-3030,,,,6 to 10 days,,110,1
2019,Public relations specialists,27-3031,,,,6 to 10 days,,110,1
2019,Writers and editors,27-3040,,,,6 to 10 days,30.0,140,4
2019,Editors,27-3041,,,,6 to 10 days,30.0,60,10
2019,Technical writers,27-3042,,,,6 to 10 days,,80,4
2019,Miscellaneous media and communication workers,27-3090,,,,6 to 10 days,,80,12
2019,Interpreters and translators,27-3091,,,,6 to 10 days,,50,10
2019,"Media and communication workers, all other",27-3099,,,,6 to 10 days,,40,20
2019,Media and communication equipment workers,27-4000,,,,6 to 10 days,,490,13
2019,"Broadcast, sound, and lighting technicians",27-4010,,,,6 to 10 days,,230,14
2019,Audio and video technicians,27-4011,,,,6 to 10 days,,200,40
2019,Broadcast technicians,27-4012,,,,6 to 10 days,,40,1
2019,Photographers,27-4020,,,,6 to 10 days,,170,3
2019,Photographers,27-4021,,,,6 to 10 days,,170,3
2019,"Television, video, and film camera operators and editors",27-4030,,,,6 to 10 days,,40,12
2019,"Camera operators, television, video, and film",27-4031,,,,6 to 10 days,,40,12
2019,Miscellaneous media and communication equipment workers,27-4090,,,,6 to 10 days,,50,39
2019,"Lighting technicians and media and communication equipment workers, all other",27-4098,,,,6 to 10 days,,50,39
2019,"Media and communication equipment workers, all other",27-4099,,,,6 to 10 days,,50,39
2019,Healthcare practitioners and technical occupations,,,,,6 to 10 days,6320.0,52110,7
2019,Healthcare practitioners and technical occupations,29-0000,,,,6 to 10 days,6320.0,52110,7
2019,Healthcare diagnosing or treating practitioners,29-1000,,,,6 to 10 days,3310.0,26250,8
2019,Dentists,29-1020,,,,6 to 10 days,,70,28
2019,"Dentists, general",29-1021,,,,6 to 10 days,,70,28
2019,Dietitians and nutritionists,29-1030,,,,6 to 10 days,20.0,120,4
2019,Dietitians and nutritionists,29-1031,,,,6 to 10 days,20.0,120,4
2019,Pharmacists,29-1050,,,,6 to 10 days,20.0,380,8
2019,Pharmacists,29-1051,,,,6 to 10 days,20.0,380,8
2019,Physician assistants,29-1070,,,,6 to 10 days,60.0,240,16
2019,Physician assistants,29-1071,,,,6 to 10 days,60.0,240,16
2019,Therapists,29-1120,,,,6 to 10 days,490.0,4120,12
2019,Occupational therapists,29-1122,,,,6 to 10 days,50.0,1140,35
2019,Physical therapists,29-1123,,,,6 to 10 days,260.0,1080,12
2019,Radiation therapists,29-1124,,,,6 to 10 days,,30,5
2019,Recreational therapists,29-1125,,,,6 to 10 days,,90,2
2019,Respiratory therapists,29-1126,,,,6 to 10 days,90.0,660,12
2019,Speech-language pathologists,29-1127,,,,6 to 10 days,,150,4
2019,"Therapists, all other",29-1129,,,,6 to 10 days,60.0,970,6
2019,Veterinarians,29-1130,,,,6 to 10 days,80.0,470,2
2019,Veterinarians,29-1131,,,,6 to 10 days,80.0,470,2
2019,Registered nurses,29-1140,,,,6 to 10 days,2570.0,20150,8
2019,Registered nurses,29-1141,,,,6 to 10 days,2570.0,20150,8
2019,Nurse anesthetists,29-1150,,,,6 to 10 days,,90,7
2019,Nurse anesthetists,29-1151,,,,6 to 10 days,,90,7
2019,Nurse midwives,29-1160,,,,6 to 10 days,,20,2
2019,Nurse midwives,29-1161,,,,6 to 10 days,,20,2
2019,Nurse practitioners,29-1170,,,,6 to 10 days,,220,38
2019,Nurse practitioners,29-1171,,,,6 to 10 days,,220,38
2019,Physicians,29-1210,,,,6 to 10 days,40.0,210,8
2019,Anesthesiologists,29-1211,,,,6 to 10 days,,30,7
2019,"Physicians, all other; and ophthalmologists, except pediatric",29-1228,,,,6 to 10 days,40.0,160,8
2019,"Physicians, all other",29-1229,,,,6 to 10 days,40.0,150,8
2019,Surgeons,29-1240,,,,6 to 10 days,,20,4
2019,"Surgeons, except ophthalmologists",29-1248,,,,6 to 10 days,,20,4
2019,"Surgeons, all other",29-1249,,,,6 to 10 days,,20,4
2019,Miscellaneous healthcare diagnosing or treating practitioners,29-1290,,,,6 to 10 days,,140,14
2019,Dental hygienists,29-1292,,,,6 to 10 days,,130,14
2019,Health technologists and technicians,29-2000,,,,6 to 10 days,2920.0,25210,5
2019,Clinical laboratory technologists and technicians,29-2010,,,,6 to 10 days,300.0,2080,7
2019,Medical and clinical laboratory technologists,29-2011,,,,6 to 10 days,50.0,470,1
2019,Medical and clinical laboratory technicians,29-2012,,,,6 to 10 days,250.0,1610,8
2019,Diagnostic related technologists and technicians,29-2030,,,,6 to 10 days,350.0,2200,8
2019,Cardiovascular technologists and technicians,29-2031,,,,6 to 10 days,30.0,300,5
2019,Diagnostic medical sonographers,29-2032,,,,6 to 10 days,120.0,620,12
2019,Nuclear medicine technologists,29-2033,,,,6 to 10 days,,30,11
2019,Radiologic technologists and technicians,29-2034,,,,6 to 10 days,160.0,990,7
2019,Magnetic resonance imaging technologists,29-2035,,,,6 to 10 days,30.0,260,8
2019,Emergency medical technicians and paramedics,29-2040,,,,6 to 10 days,610.0,4940,6
2019,Emergency medical technicians,29-2042,,,,6 to 10 days,440.0,3010,7
2019,Paramedics,29-2043,,,,6 to 10 days,170.0,1930,4
2019,Health practitioner support technologists and technicians,29-2050,,,,6 to 10 days,960.0,9550,4
2019,Dietetic technicians,29-2051,,,,6 to 10 days,250.0,1620,5
2019,Pharmacy technicians,29-2052,,,,6 to 10 days,160.0,1030,5
2019,Psychiatric technicians,29-2053,,,,6 to 10 days,220.0,3000,5
2019,Surgical technologists,29-2055,,,,6 to 10 days,200.0,1530,6
2019,Veterinary technologists and technicians,29-2056,,,,6 to 10 days,120.0,1970,2
2019,Ophthalmic medical technicians,29-2057,,,,6 to 10 days,,400,2
2019,Licensed practical and licensed vocational nurses,29-2060,,,,6 to 10 days,570.0,5350,8
2019,Licensed practical and licensed vocational nurses,29-2061,,,,6 to 10 days,570.0,5350,8
2019,Medical records specialists,29-2070,,,,6 to 10 days,30.0,160,6
2019,Medical records specialists,29-2072,,,,6 to 10 days,30.0,160,6
2019,"Opticians, dispensing",29-2080,,,,6 to 10 days,,40,2
2019,"Opticians, dispensing",29-2081,,,,6 to 10 days,,40,2
2019,Miscellaneous health technologists and technicians,29-2090,,,,6 to 10 days,100.0,890,3
2019,"Medical dosimetrists, medical records specialists, and health technologists and technicians, all other",29-2098,,,,6 to 10 days,140.0,1050,4
2019,"Health technologists and technicians, all other",29-2099,,,,6 to 10 days,100.0,890,3
2019,Other healthcare practitioners and technical occupations,29-9000,,,,6 to 10 days,90.0,650,7
2019,Health information technologists and medical registrars,29-9020,,,,6 to 10 days,30.0,140,4
2019,Health information technologists and medical registrars,29-9021,,,,6 to 10 days,30.0,140,4
2019,Miscellaneous health practitioners and technical workers,29-9090,,,,6 to 10 days,60.0,500,11
2019,Athletic trainers,29-9091,,,,6 to 10 days,,50,6
2019,Surgical assistants,29-9093,,,,6 to 10 days,,80,4
2019,"Health information technologists, medical registrars, surgical assistants, and healthcare practitioners and technical workers, all other",29-9098,,,,6 to 10 days,80.0,590,7
2019,"Healthcare practitioners and technical workers, all other",29-9099,,,,6 to 10 days,50.0,370,13
2019,Service occupations,,,,,6 to 10 days,25910.0,213790,6
2019,Healthcare support occupations,31-0000,,,,6 to 10 days,7770.0,59360,6
2019,"Nursing, psychiatric, and home health aides",31-1000,,,,6 to 10 days,,–,–
