Year,occupation,occupation_code,industry,naics_code,age_group,days_away,cases,total_cases,median_days
2018,Electricians,47-2111,,,,6 to 10 days,560,6350.0,7.0
2018,Glaziers,47-2120,,,,6 to 10 days,180,560.0,6.0
2018,Glaziers,47-2121,,,,6 to 10 days,180,560.0,6.0
2018,Insulation Workers,47-2130,,,,6 to 10 days,210,710.0,7.0
2018,"Insulation Workers, Floor, Ceiling, and Wall",47-2131,,,,6 to 10 days,210,670.0,7.0
2018,"Insulation Workers, Mechanical",47-2132,,,,6 to 10 days,–,40.0,15.0
2018,Painters and Paperhangers,47-2140,,,,6 to 10 days,320,2130.0,9.0
2018,"Painters, Construction and Maintenance",47-2141,,,,6 to 10 days,320,2110.0,9.0
2018,Paperhangers,47-2142,,,,6 to 10 days,–,20.0,1.0
2018,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",47-2150,,,,6 to 10 days,470,5780.0,15.0
2018,Pipelayers,47-2151,,,,6 to 10 days,–,140.0,21.0
2018,"Plumbers, Pipefitters, and Steamfitters",47-2152,,,,6 to 10 days,460,5640.0,15.0
2018,Plasterers and Stucco Masons,47-2160,,,,6 to 10 days,30,260.0,5.0
2018,Plasterers and Stucco Masons,47-2161,,,,6 to 10 days,30,260.0,5.0
2018,Reinforcing Iron and Rebar Workers,47-2170,,,,6 to 10 days,–,120.0,30.0
2018,Reinforcing Iron and Rebar Workers,47-2171,,,,6 to 10 days,–,120.0,30.0
2018,Roofers,47-2180,,,,6 to 10 days,160,2060.0,8.0
2018,Roofers,47-2181,,,,6 to 10 days,160,2060.0,8.0
2018,Sheet Metal Workers,47-2210,,,,6 to 10 days,160,1280.0,30.0
2018,Sheet Metal Workers,47-2211,,,,6 to 10 days,160,1280.0,30.0
2018,Structural Iron and Steel Workers,47-2220,,,,6 to 10 days,70,800.0,28.0
2018,Structural Iron and Steel Workers,47-2221,,,,6 to 10 days,70,800.0,28.0
2018,Solar Photovoltaic Installers,47-2230,,,,6 to 10 days,–,80.0,15.0
2018,Solar Photovoltaic Installers,47-2231,,,,6 to 10 days,–,80.0,15.0
2018,"Helpers, Construction Trades",47-3000,,,,6 to 10 days,440,3460.0,16.0
2018,"Helpers, Construction Trades",47-3010,,,,6 to 10 days,440,3460.0,16.0
2018,"Helpers-Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47-3011,,,,6 to 10 days,20,250.0,15.0
2018,Helpers-Carpenters,47-3012,,,,6 to 10 days,20,530.0,1.0
2018,Helpers-Electricians,47-3013,,,,6 to 10 days,–,330.0,5.0
2018,"Helpers-Painters, Paperhangers, Plasterers, and Stucco Masons",47-3014,,,,6 to 10 days,–,40.0,35.0
2018,"Helpers-Pipelayers, Plumbers, Pipefitters, and Steamfitters",47-3015,,,,6 to 10 days,30,380.0,10.0
2018,Helpers-Roofers,47-3016,,,,6 to 10 days,310,790.0,15.0
2018,"Helpers, Construction Trades, All Other",47-3019,,,,6 to 10 days,50,1150.0,18.0
2018,Other Construction and Related Workers,47-4000,,,,6 to 10 days,160,1480.0,11.0
2018,Construction and Building Inspectors,47-4010,,,,6 to 10 days,30,80.0,9.0
2018,Construction and Building Inspectors,47-4011,,,,6 to 10 days,30,80.0,9.0
2018,Elevator Installers and Repairers,47-4020,,,,6 to 10 days,–,120.0,74.0
2018,Elevator Installers and Repairers,47-4021,,,,6 to 10 days,–,120.0,74.0
2018,Fence Erectors,47-4030,,,,6 to 10 days,50,330.0,46.0
2018,Fence Erectors,47-4031,,,,6 to 10 days,50,330.0,46.0
2018,Hazardous Materials Removal Workers,47-4040,,,,6 to 10 days,–,110.0,2.0
2018,Hazardous Materials Removal Workers,47-4041,,,,6 to 10 days,–,110.0,2.0
2018,Highway Maintenance Workers,47-4050,,,,6 to 10 days,–,70.0,30.0
2018,Highway Maintenance Workers,47-4051,,,,6 to 10 days,–,70.0,30.0
2018,Rail-Track Laying and Maintenance Equipment Operators,47-4060,,,,6 to 10 days,20,160.0,29.0
2018,Rail-Track Laying and Maintenance Equipment Operators,47-4061,,,,6 to 10 days,20,160.0,29.0
2018,Septic Tank Servicers and Sewer Pipe Cleaners,47-4070,,,,6 to 10 days,–,270.0,5.0
2018,Septic Tank Servicers and Sewer Pipe Cleaners,47-4071,,,,6 to 10 days,–,270.0,5.0
2018,Miscellaneous Construction and Related Workers,47-4090,,,,6 to 10 days,40,340.0,4.0
2018,"Construction and Related Workers, All Other",47-4099,,,,6 to 10 days,40,340.0,4.0
2018,Extraction Workers,47-5000,,,,6 to 10 days,150,2150.0,33.0
2018,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",47-5010,,,,6 to 10 days,20,160.0,35.0
2018,"Derrick Operators, Oil and Gas",47-5011,,,,6 to 10 days,–,70.0,35.0
2018,"Rotary Drill Operators, Oil and Gas",47-5012,,,,6 to 10 days,–,50.0,6.0
2018,"Service Unit Operators, Oil, Gas, and Mining",47-5013,,,,6 to 10 days,–,50.0,52.0
2018,"Earth Drillers, Except Oil and Gas",47-5020,,,,6 to 10 days,–,180.0,33.0
2018,"Earth Drillers, Except Oil and Gas",47-5021,,,,6 to 10 days,–,180.0,33.0
2018,Mining Machine Operators,47-5040,,,,6 to 10 days,30,370.0,27.0
2018,Continuous Mining Machine Operators,47-5041,,,,6 to 10 days,–,40.0,52.0
2018,Mine Cutting and Channeling Machine Operators,47-5042,,,,6 to 10 days,–,30.0,41.0
2018,"Mining Machine Operators, All Other",47-5049,,,,6 to 10 days,20,300.0,21.0
2018,"Rock Splitters, Quarry",47-5050,,,,6 to 10 days,–,30.0,12.0
2018,"Rock Splitters, Quarry",47-5051,,,,6 to 10 days,–,30.0,12.0
2018,"Roof Bolters, Mining",47-5060,,,,6 to 10 days,20,220.0,31.0
2018,"Roof Bolters, Mining",47-5061,,,,6 to 10 days,20,220.0,31.0
2018,"Roustabouts, Oil and Gas",47-5070,,,,6 to 10 days,20,360.0,30.0
2018,"Roustabouts, Oil and Gas",47-5071,,,,6 to 10 days,20,360.0,30.0
2018,Helpers-Extraction Workers,47-5080,,,,6 to 10 days,–,20.0,8.0
2018,Helpers-Extraction Workers,47-5081,,,,6 to 10 days,–,20.0,8.0
2018,Miscellaneous Extraction Workers,47-5090,,,,6 to 10 days,40,790.0,28.0
2018,"Extraction Workers, All Other",47-5099,,,,6 to 10 days,40,790.0,28.0
2018,"Installation, Maintenance, and Repair Occupations",-,,,,6 to 10 days,8440,79380.0,10.0
2018,"Installation, Maintenance, and Repair Occupations",49-0000,,,,6 to 10 days,8440,79380.0,10.0
2018,"Supervisors of Installation, Maintenance, and Repair Workers",49-1000,,,,6 to 10 days,310,3100.0,9.0
2018,"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1010,,,,6 to 10 days,310,3100.0,9.0
2018,"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1011,,,,6 to 10 days,310,3100.0,9.0
2018,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",49-2000,,,,6 to 10 days,1180,9950.0,21.0
2018,"Computer, Automated Teller, and Office Machine Repairers",49-2010,,,,6 to 10 days,30,870.0,65.0
2018,"Computer, Automated Teller, and Office Machine Repairers",49-2011,,,,6 to 10 days,30,870.0,65.0
2018,Radio and Telecommunications Equipment Installers and Repairers,49-2020,,,,6 to 10 days,950,7580.0,24.0
2018,"Radio, Cellular, and Tower Equipment Installers and Repairs",49-2021,,,,6 to 10 days,–,290.0,4.0
2018,"Telecommunications Equipment Installers and Repairers, Except Line Installers",49-2022,,,,6 to 10 days,950,7290.0,24.0
2018,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",49-2090,,,,6 to 10 days,200,1510.0,7.0
2018,Avionics Technicians,49-2091,,,,6 to 10 days,–,30.0,17.0
2018,"Electric Motor, Power Tool, and Related Repairers",49-2092,,,,6 to 10 days,–,80.0,20.0
2018,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093,,,,6 to 10 days,–,110.0,7.0
2018,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49-2094,,,,6 to 10 days,20,50.0,8.0
2018,Electronic Home Entertainment Equipment Installers and Repairers,49-2097,,,,6 to 10 days,130,620.0,9.0
2018,Security and Fire Alarm Systems Installers,49-2098,,,,6 to 10 days,40,510.0,5.0
2018,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",49-3000,,,,6 to 10 days,2840,26050.0,7.0
2018,Aircraft Mechanics and Service Technicians,49-3010,,,,6 to 10 days,310,1800.0,13.0
2018,Aircraft Mechanics and Service Technicians,49-3011,,,,6 to 10 days,310,1800.0,13.0
2018,Automotive Technicians and Repairers,49-3020,,,,6 to 10 days,1150,13570.0,5.0
2018,Automotive Body and Related Repairers,49-3021,,,,6 to 10 days,70,1370.0,12.0
2018,Automotive Glass Installers and Repairers,49-3022,,,,6 to 10 days,–,510.0,2.0
2018,Automotive Service Technicians and Mechanics,49-3023,,,,6 to 10 days,1070,11700.0,5.0
2018,Bus and Truck Mechanics and Diesel Engine Specialists,49-3030,,,,6 to 10 days,440,3610.0,16.0
2018,Bus and Truck Mechanics and Diesel Engine Specialists,49-3031,,,,6 to 10 days,440,3610.0,16.0
2018,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,49-3040,,,,6 to 10 days,370,3000.0,15.0
2018,Farm Equipment Mechanics and Service Technicians,49-3041,,,,6 to 10 days,140,1240.0,14.0
2018,"Mobile Heavy Equipment Mechanics, Except Engines",49-3042,,,,6 to 10 days,210,1520.0,15.0
2018,Rail Car Repairers,49-3043,,,,6 to 10 days,20,240.0,37.0
2018,Small Engine Mechanics,49-3050,,,,6 to 10 days,120,780.0,2.0
2018,Motorboat Mechanics and Service Technicians,49-3051,,,,6 to 10 days,60,370.0,1.0
2018,Motorcycle Mechanics,49-3052,,,,6 to 10 days,–,100.0,180.0
2018,Outdoor Power Equipment and Other Small Engine Mechanics,49-3053,,,,6 to 10 days,60,320.0,5.0
2018,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",49-3090,,,,6 to 10 days,440,3290.0,5.0
2018,Bicycle Repairers,49-3091,,,,6 to 10 days,–,190.0,1.0
2018,Recreational Vehicle Service Technicians,49-3092,,,,6 to 10 days,50,240.0,3.0
2018,Tire Repairers and Changers,49-3093,,,,6 to 10 days,390,2860.0,6.0
2018,"Other Installation, Maintenance, and Repair Occupations",49-9000,,,,6 to 10 days,4110,40270.0,11.0
2018,Control and Valve Installers and Repairers,49-9010,,,,6 to 10 days,50,560.0,6.0
2018,Mechanical Door Repairers,49-9011,,,,6 to 10 days,40,240.0,5.0
2018,"Control and Valve Installers and Repairers, Except Mechanical Door",49-9012,,,,6 to 10 days,–,320.0,16.0
2018,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49-9020,,,,6 to 10 days,540,6900.0,7.0
2018,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49-9021,,,,6 to 10 days,540,6900.0,7.0
2018,Home Appliance Repairers,49-9030,,,,6 to 10 days,80,280.0,7.0
2018,Home Appliance Repairers,49-9031,,,,6 to 10 days,80,280.0,7.0
2018,"Industrial Machinery Installation, Repair, and Maintenance Workers",49-9040,,,,6 to 10 days,410,3580.0,11.0
2018,Industrial Machinery Mechanics,49-9041,,,,6 to 10 days,330,2330.0,11.0
2018,"Maintenance Workers, Machinery",49-9043,,,,6 to 10 days,50,820.0,26.0
2018,Millwrights,49-9044,,,,6 to 10 days,30,430.0,10.0
2018,Line Installers and Repairers,49-9050,,,,6 to 10 days,470,4670.0,38.0
2018,Electrical Power-Line Installers and Repairers,49-9051,,,,6 to 10 days,230,1490.0,17.0
2018,Telecommunications Line Installers and Repairers,49-9052,,,,6 to 10 days,240,3170.0,46.0
2018,Precision Instrument and Equipment Repairers,49-9060,,,,6 to 10 days,40,190.0,11.0
2018,Camera and Photographic Equipment Repairers,49-9061,,,,6 to 10 days,–,50.0,11.0
2018,Medical Equipment Repairers,49-9062,,,,6 to 10 days,30,100.0,10.0
2018,"Precision Instrument and Equipment Repairers, All Other",49-9069,,,,6 to 10 days,–,30.0,18.0
2018,"Maintenance and Repair Workers, General",49-9070,,,,6 to 10 days,2260,21130.0,10.0
2018,"Maintenance and Repair Workers, General",49-9071,,,,6 to 10 days,2260,21130.0,10.0
2018,"Miscellaneous Installation, Maintenance, and Repair Workers",49-9090,,,,6 to 10 days,260,2950.0,5.0
2018,"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9091,,,,6 to 10 days,–,140.0,3.0
2018,Commercial Divers,49-9092,,,,6 to 10 days,–,40.0,14.0
2018,Locksmiths and Safe Repairers,49-9094,,,,6 to 10 days,–,120.0,1.0
2018,Manufactured Building and Mobile Home Installers,49-9095,,,,6 to 10 days,–,30.0,23.0
2018,Riggers,49-9096,,,,6 to 10 days,–,200.0,42.0
2018,Signal and Track Switch Repairers,49-9097,,,,6 to 10 days,–,90.0,26.0
2018,"Helpers-Installation, Maintenance, and Repair Workers",49-9098,,,,6 to 10 days,30,680.0,5.0
2018,"Installation, Maintenance, and Repair Workers, All Other",49-9099,,,,6 to 10 days,210,1630.0,6.0
2018,"Production, Transportation, and Material Moving Occupations",-,,,,6 to 10 days,34940,282610.0,11.0
2018,Production Occupations,-,,,,6 to 10 days,11110,98140.0,7.0
2018,Production Occupations,51-0000,,,,6 to 10 days,11110,98140.0,7.0
2018,Supervisors of Production Workers,51-1000,,,,6 to 10 days,250,2480.0,10.0
2018,First-Line Supervisors of Production and Operating Workers,51-1010,,,,6 to 10 days,250,2480.0,10.0
2018,First-Line Supervisors of Production and Operating Workers,51-1011,,,,6 to 10 days,250,2480.0,10.0
2018,Assemblers and Fabricators,51-2000,,,,6 to 10 days,1530,14160.0,8.0
2018,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2010,,,,6 to 10 days,70,400.0,17.0
2018,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2011,,,,6 to 10 days,70,400.0,17.0
2018,"Electrical, Electronics, and Electromechanical Assemblers",51-2020,,,,6 to 10 days,90,920.0,7.0
2018,"Coil Winders, Tapers, and Finishers",51-2021,,,,6 to 10 days,20,140.0,13.0
2018,Electrical and Electronic Equipment Assemblers,51-2022,,,,6 to 10 days,70,770.0,5.0
2018,Engine and Other Machine Assemblers,51-2030,,,,6 to 10 days,–,160.0,25.0
2018,Engine and Other Machine Assemblers,51-2031,,,,6 to 10 days,–,160.0,25.0
2018,Structural Metal Fabricators and Fitters,51-2040,,,,6 to 10 days,30,280.0,19.0
2018,Structural Metal Fabricators and Fitters,51-2041,,,,6 to 10 days,30,280.0,19.0
2018,Miscellaneous Assemblers and Fabricators,51-2090,,,,6 to 10 days,1330,12400.0,8.0
2018,Fiberglass Laminators and Fabricators,51-2091,,,,6 to 10 days,30,170.0,4.0
2018,Team Assemblers,51-2092,,,,6 to 10 days,100,2050.0,48.0
2018,"Assemblers and Fabricators, All Other",51-2099,,,,6 to 10 days,1210,10170.0,6.0
2018,Food Processing Workers,51-3000,,,,6 to 10 days,1340,9290.0,7.0
2018,Bakers,51-3010,,,,6 to 10 days,140,1010.0,8.0
2018,Bakers,51-3011,,,,6 to 10 days,140,1010.0,8.0
2018,"Butchers and Other Meat, Poultry, and Fish Processing Workers",51-3020,,,,6 to 10 days,850,5670.0,7.0
2018,Butchers and Meat Cutters,51-3021,,,,6 to 10 days,560,3340.0,9.0
2018,"Meat, Poultry, and Fish Cutters and Trimmers",51-3022,,,,6 to 10 days,290,2030.0,6.0
2018,Slaughterers and Meat Packers,51-3023,,,,6 to 10 days,–,300.0,5.0
2018,Miscellaneous Food Processing Workers,51-3090,,,,6 to 10 days,350,2610.0,6.0
2018,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091,,,,6 to 10 days,30,380.0,5.0
2018,Food Batchmakers,51-3092,,,,6 to 10 days,130,860.0,7.0
2018,Food Cooking Machine Operators and Tenders,51-3093,,,,6 to 10 days,40,360.0,7.0
2018,"Food Processing Workers, All Other",51-3099,,,,6 to 10 days,140,1010.0,5.0
2018,Metal Workers and Plastic Workers,51-4000,,,,6 to 10 days,2450,23960.0,7.0
2018,Computer Control Programmers and Operators,51-4010,,,,6 to 10 days,90,780.0,8.0
2018,"Computer-Controlled Machine Tool Operators, Metal and Plastic",51-4011,,,,6 to 10 days,90,740.0,8.0
2018,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",51-4012,,,,6 to 10 days,–,40.0,26.0
2018,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",51-4020,,,,6 to 10 days,110,1070.0,14.0
2018,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4021,,,,6 to 10 days,70,420.0,17.0
2018,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51-4022,,,,6 to 10 days,–,220.0,30.0
2018,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",51-4023,,,,6 to 10 days,40,430.0,10.0
2018,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",51-4030,,,,6 to 10 days,310,3590.0,6.0
2018,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",51-4031,,,,6 to 10 days,200,1930.0,11.0
2018,"Drilling and Boring Mach. Tool Setters, Oper., and Tenders, Metal and Plastic",51-4032,,,,6 to 10 days,–,100.0,2.0
2018,"Grinding, Lapping, Polishing, Buffing Mach. Tool Setters, Oper., and Tenders, Metal, Plastic",51-4033,,,,6 to 10 days,110,1170.0,5.0
2018,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4034,,,,6 to 10 days,–,320.0,3.0
2018,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4035,,,,6 to 10 days,–,80.0,24.0
2018,Machinists,51-4040,,,,6 to 10 days,330,2530.0,7.0
2018,Machinists,51-4041,,,,6 to 10 days,330,2530.0,7.0
2018,"Metal Furnace Operators, Tenders, Pourers, and Casters",51-4050,,,,6 to 10 days,30,600.0,16.0
2018,Metal-Refining Furnace Operators and Tenders,51-4051,,,,6 to 10 days,20,480.0,16.0
2018,"Pourers and Casters, Metal",51-4052,,,,6 to 10 days,–,120.0,20.0
2018,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",51-4070,,,,6 to 10 days,170,1190.0,10.0
2018,Foundry Mold and Coremakers,51-4071,,,,6 to 10 days,30,170.0,10.0
2018,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51-4072,,,,6 to 10 days,130,1020.0,10.0
2018,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4080,,,,6 to 10 days,–,80.0,2.0
2018,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4081,,,,6 to 10 days,–,80.0,2.0
2018,Tool and Die Makers,51-4110,,,,6 to 10 days,40,410.0,11.0
2018,Tool and Die Makers,51-4111,,,,6 to 10 days,40,410.0,11.0
2018,"Welding, Soldering, and Brazing Workers",51-4120,,,,6 to 10 days,630,6660.0,4.0
2018,"Welders, Cutters, Solderers, and Brazers",51-4121,,,,6 to 10 days,200,2490.0,4.0
2018,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,,,,6 to 10 days,430,4170.0,5.0
2018,Miscellaneous Metal Workers and Plastic Workers,51-4190,,,,6 to 10 days,750,7040.0,8.0
2018,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,,,,6 to 10 days,30,260.0,4.0
2018,"Layout Workers, Metal and Plastic",51-4192,,,,6 to 10 days,20,280.0,8.0
2018,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,,,,6 to 10 days,40,240.0,12.0
2018,"Tool Grinders, Filers, and Sharpeners",51-4194,,,,6 to 10 days,–,60.0,67.0
2018,"Metal Workers and Plastic Workers, All Other",51-4199,,,,6 to 10 days,660,6190.0,8.0
2018,Printing Workers,51-5100,,,,6 to 10 days,150,1940.0,7.0
2018,Printing Workers,51-5110,,,,6 to 10 days,150,1940.0,7.0
2018,Prepress Technicians and Workers,51-5111,,,,6 to 10 days,–,130.0,3.0
2018,Printing Press Operators,51-5112,,,,6 to 10 days,120,1500.0,8.0
2018,Print Binding and Finishing Workers,51-5113,,,,6 to 10 days,30,300.0,3.0
2018,"Textile, Apparel, and Furnishings Workers",51-6000,,,,6 to 10 days,670,4220.0,7.0
2018,Laundry and Dry-Cleaning Workers,51-6010,,,,6 to 10 days,250,1960.0,7.0
2018,Laundry and Dry-Cleaning Workers,51-6011,,,,6 to 10 days,250,1960.0,7.0
2018,"Pressers, Textile, Garment, and Related Materials",51-6020,,,,6 to 10 days,–,270.0,4.0
2018,"Pressers, Textile, Garment, and Related Materials",51-6021,,,,6 to 10 days,–,270.0,4.0
2018,Sewing Machine Operators,51-6030,,,,6 to 10 days,300,1080.0,10.0
2018,Sewing Machine Operators,51-6031,,,,6 to 10 days,300,1080.0,10.0
2018,Shoe and Leather Workers,51-6040,,,,6 to 10 days,–,110.0,18.0
2018,Shoe and Leather Workers and Repairers,51-6041,,,,6 to 10 days,–,50.0,12.0
2018,Shoe Machine Operators and Tenders,51-6042,,,,6 to 10 days,–,50.0,25.0
2018,"Tailors, Dressmakers, and Sewers",51-6050,,,,6 to 10 days,–,60.0,82.0
2018,"Sewers, Hand",51-6051,,,,6 to 10 days,–,20.0,110.0
2018,"Tailors, Dressmakers, and Custom Sewers",51-6052,,,,6 to 10 days,–,40.0,6.0
2018,"Textile Machine Setters, Operators, and Tenders",51-6060,,,,6 to 10 days,40,450.0,11.0
2018,Textile Bleaching and Dyeing Machine Operators and Tenders,51-6061,,,,6 to 10 days,–,40.0,2.0
2018,"Textile Cutting Machine Setters, Operators, and Tenders",51-6062,,,,6 to 10 days,–,90.0,32.0
2018,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",51-6063,,,,6 to 10 days,20,120.0,21.0
2018,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51-6064,,,,6 to 10 days,–,200.0,13.0
2018,"Miscellaneous Textile, Apparel, and Furnishings Workers",51-6090,,,,6 to 10 days,40,290.0,14.0
2018,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091,,,,6 to 10 days,–,30.0,6.0
2018,Upholsterers,51-6093,,,,6 to 10 days,40,170.0,14.0
2018,"Textile, Apparel, and Furnishings Workers, All Other",51-6099,,,,6 to 10 days,–,90.0,20.0
2018,Woodworkers,51-7000,,,,6 to 10 days,510,3410.0,5.0
2018,Cabinetmakers and Bench Carpenters,51-7010,,,,6 to 10 days,140,1190.0,5.0
2018,Cabinetmakers and Bench Carpenters,51-7011,,,,6 to 10 days,140,1190.0,5.0
2018,Furniture Finishers,51-7020,,,,6 to 10 days,–,330.0,5.0
2018,Furniture Finishers,51-7021,,,,6 to 10 days,–,330.0,5.0
2018,"Woodworking Machine Setters, Operators, and Tenders",51-7040,,,,6 to 10 days,360,1840.0,6.0
2018,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,,,,6 to 10 days,190,1180.0,6.0
2018,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,,,,6 to 10 days,160,660.0,5.0
2018,Miscellaneous Woodworkers,51-7090,,,,6 to 10 days,–,50.0,5.0
2018,"Woodworkers, All Other",51-7099,,,,6 to 10 days,–,50.0,5.0
2018,Plant and System Operators,51-8000,,,,6 to 10 days,110,1140.0,3.0
2018,"Power Plant Operators, Distributors, and Dispatchers",51-8010,,,,6 to 10 days,–,90.0,28.0
2018,Power Plant Operators,51-8013,,,,6 to 10 days,–,90.0,28.0
2018,Stationary Engineers and Boiler Operators,51-8020,,,,6 to 10 days,20,150.0,7.0
2018,Stationary Engineers and Boiler Operators,51-8021,,,,6 to 10 days,20,150.0,7.0
2018,Water and Wastewater Treatment Plant and System Operators,51-8030,,,,6 to 10 days,50,580.0,3.0
2018,Water and Wastewater Treatment Plant and System Operators,51-8031,,,,6 to 10 days,50,580.0,3.0
2018,Miscellaneous Plant and System Operators,51-8090,,,,6 to 10 days,30,320.0,23.0
2018,Chemical Plant and System Operators,51-8091,,,,6 to 10 days,20,80.0,54.0
2018,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51-8093,,,,6 to 10 days,–,80.0,30.0
2018,"Plant and System Operators, All Other",51-8099,,,,6 to 10 days,–,160.0,5.0
2018,Other Production Occupations,51-9000,,,,6 to 10 days,4090,37550.0,8.0
2018,"Chemical Processing Machine Setters, Operators, and Tenders",51-9010,,,,6 to 10 days,30,630.0,4.0
2018,Chemical Equipment Operators and Tenders,51-9011,,,,6 to 10 days,–,170.0,8.0
2018,"Separating, Filtering, Clarifying, Precipitating, and Still Mach. Setters, Oper., Tenders",51-9012,,,,6 to 10 days,20,460.0,3.0
2018,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",51-9020,,,,6 to 10 days,90,1010.0,10.0
2018,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,,,,6 to 10 days,50,390.0,7.0
2018,"Grinding and Polishing Workers, Hand",51-9022,,,,6 to 10 days,–,110.0,27.0
2018,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,,,,6 to 10 days,30,510.0,16.0
2018,Cutting Workers,51-9030,,,,6 to 10 days,30,580.0,15.0
2018,"Cutters and Trimmers, Hand",51-9031,,,,6 to 10 days,–,50.0,2.0
2018,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,,,,6 to 10 days,30,530.0,18.0
2018,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9040,,,,6 to 10 days,30,340.0,32.0
2018,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,,,,6 to 10 days,30,340.0,32.0
2018,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9050,,,,6 to 10 days,20,200.0,6.0
2018,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,,,,6 to 10 days,20,200.0,6.0
2018,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9060,,,,6 to 10 days,430,3620.0,7.0
2018,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,,,,6 to 10 days,430,3620.0,7.0
2018,Jewelers and Precious Stone and Metal Workers,51-9070,,,,6 to 10 days,–,40.0,11.0
2018,Jewelers and Precious Stone and Metal Workers,51-9071,,,,6 to 10 days,–,40.0,11.0
2018,"Medical, Dental, and Ophthalmic Laboratory Technicians",51-9080,,,,6 to 10 days,–,350.0,4.0
2018,Dental Laboratory Technicians,51-9081,,,,6 to 10 days,–,60.0,2.0
2018,Medical Appliance Technicians,51-9082,,,,6 to 10 days,–,20.0,45.0
2018,Ophthalmic Laboratory Technicians,51-9083,,,,6 to 10 days,–,270.0,4.0
2018,Packaging and Filling Machine Operators and Tenders,51-9110,,,,6 to 10 days,370,2360.0,7.0
2018,Packaging and Filling Machine Operators and Tenders,51-9111,,,,6 to 10 days,370,2360.0,7.0
2018,Painting Workers,51-9120,,,,6 to 10 days,220,1600.0,9.0
2018,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9121,,,,6 to 10 days,110,720.0,6.0
2018,"Painters, Transportation Equipment",51-9122,,,,6 to 10 days,70,610.0,19.0
2018,"Painting, Coating, and Decorating Workers",51-9123,,,,6 to 10 days,30,270.0,5.0
2018,Semiconductor Processors,51-9140,,,,6 to 10 days,–,50.0,3.0
2018,Semiconductor Processors,51-9141,,,,6 to 10 days,–,50.0,3.0
2018,Photographic Process Workers and Processing Machine Operators,51-9150,,,,6 to 10 days,–,80.0,11.0
2018,Photographic Process Workers and Processing Machine Operators,51-9151,,,,6 to 10 days,–,80.0,11.0
